ADM0_NAME,value,metric,flow_name
Western Sahara,,cf_std,Rainfed_Sugarcane
Yemen,,cf_std,Rainfed_Sugarcane
Zambia,4.844513902168939,cf_std,Rainfed_Sugarcane
Zimbabwe,0.5920025586846877,cf_std,Rainfed_Sugarcane
Abyei,,cf_mean,Rainfed_Sunflower
Afghanistan,26.60088028123093,cf_mean,Rainfed_Sunflower
Aksai Chin,,cf_mean,Rainfed_Sunflower
Albania,37.0730217687027,cf_mean,Rainfed_Sunflower
Algeria,0.8924428409662999,cf_mean,Rainfed_Sunflower
American Samoa,,cf_mean,Rainfed_Sunflower
Andorra,87.68570140037717,cf_mean,Rainfed_Sunflower
Angola,17.22889450889804,cf_mean,Rainfed_Sunflower
Anguilla,,cf_mean,Rainfed_Sunflower
Antarctica,,cf_mean,Rainfed_Sunflower
Antigua and Barbuda,,cf_mean,Rainfed_Sunflower
Argentina,8.723106963208584,cf_mean,Rainfed_Sunflower
Armenia,12.574120263513082,cf_mean,Rainfed_Sunflower
Aruba,,cf_mean,Rainfed_Sunflower
Arunachal Pradesh,318.9831695471282,cf_mean,Rainfed_Sunflower
Ashmore and Cartier Islands,,cf_mean,Rainfed_Sunflower
Australia,6.523031668650077,cf_mean,Rainfed_Sunflower
Austria,37.31858782330668,cf_mean,Rainfed_Sunflower
Azerbaijan,12.521090279284325,cf_mean,Rainfed_Sunflower
Azores Islands,,cf_mean,Rainfed_Sunflower
Bahamas,,cf_mean,Rainfed_Sunflower
Bahrain,,cf_mean,Rainfed_Sunflower
Baker Island,,cf_mean,Rainfed_Sunflower
Bangladesh,57.75945384137045,cf_mean,Rainfed_Sunflower
Barbados,,cf_mean,Rainfed_Sunflower
Bassas da India,,cf_mean,Rainfed_Sunflower
Belarus,0.8082939428432503,cf_mean,Rainfed_Sunflower
Belgium,5.780856763713477,cf_mean,Rainfed_Sunflower
Belize,,cf_mean,Rainfed_Sunflower
Benin,,cf_mean,Rainfed_Sunflower
Bermuda,,cf_mean,Rainfed_Sunflower
Bhutan,96.9847104147692,cf_mean,Rainfed_Sunflower
Bird Island,,cf_mean,Rainfed_Sunflower
Bolivia,55.51927249601541,cf_mean,Rainfed_Sunflower
Bosnia and Herzegovina,29.23313408980127,cf_mean,Rainfed_Sunflower
Botswana,2.434726219112964,cf_mean,Rainfed_Sunflower
Bouvet Island,,cf_mean,Rainfed_Sunflower
Brazil,23.5583151076048,cf_mean,Rainfed_Sunflower
British Indian Ocean Territory,,cf_mean,Rainfed_Sunflower
British Virgin Islands,,cf_mean,Rainfed_Sunflower
Brunei Darussalam,,cf_mean,Rainfed_Sunflower
Bulgaria,9.313848050460612,cf_mean,Rainfed_Sunflower
Burkina Faso,,cf_mean,Rainfed_Sunflower
Burundi,64.45459394595473,cf_mean,Rainfed_Sunflower
Cambodia,26.07296874844615,cf_mean,Rainfed_Sunflower
Cameroon,,cf_mean,Rainfed_Sunflower
Canada,7.897993436993111,cf_mean,Rainfed_Sunflower
Cape Verde,,cf_mean,Rainfed_Sunflower
Cayman Islands,,cf_mean,Rainfed_Sunflower
Central African Republic,,cf_mean,Rainfed_Sunflower
Chad,,cf_mean,Rainfed_Sunflower
Chile,35.24606356918404,cf_mean,Rainfed_Sunflower
China,56.68035955747316,cf_mean,Rainfed_Sunflower
China/India,,cf_mean,Rainfed_Sunflower
Christmas Island,,cf_mean,Rainfed_Sunflower
Clipperton Island,,cf_mean,Rainfed_Sunflower
Cocos (Keeling) Islands,,cf_mean,Rainfed_Sunflower
Colombia,,cf_mean,Rainfed_Sunflower
Comoros,,cf_mean,Rainfed_Sunflower
Congo,115.48471264749274,cf_mean,Rainfed_Sunflower
Cook Islands,,cf_mean,Rainfed_Sunflower
Costa Rica,,cf_mean,Rainfed_Sunflower
Croatia,23.969787221441823,cf_mean,Rainfed_Sunflower
Cuba,,cf_mean,Rainfed_Sunflower
Cyprus,,cf_mean,Rainfed_Sunflower
Czech Republic,4.255871353931932,cf_mean,Rainfed_Sunflower
Côte d'Ivoire,,cf_mean,Rainfed_Sunflower
Dem People's Rep of Korea,44.24798245915123,cf_mean,Rainfed_Sunflower
Democratic Republic of the Congo,24.053813918799175,cf_mean,Rainfed_Sunflower
Denmark,0.748312238041373,cf_mean,Rainfed_Sunflower
Djibouti,,cf_mean,Rainfed_Sunflower
Dominica,,cf_mean,Rainfed_Sunflower
Dominican Republic,,cf_mean,Rainfed_Sunflower
Ecuador,,cf_mean,Rainfed_Sunflower
Egypt,,cf_mean,Rainfed_Sunflower
El Salvador,,cf_mean,Rainfed_Sunflower
Equatorial Guinea,,cf_mean,Rainfed_Sunflower
Eritrea,,cf_mean,Rainfed_Sunflower
Estonia,0.49400954095248356,cf_mean,Rainfed_Sunflower
Ethiopia,12.930768909369936,cf_mean,Rainfed_Sunflower
Europa Island,,cf_mean,Rainfed_Sunflower
Falkland Islands (Malvinas),,cf_mean,Rainfed_Sunflower
Faroe Islands,,cf_mean,Rainfed_Sunflower
Fiji,,cf_mean,Rainfed_Sunflower
Finland,1.8877527485976573,cf_mean,Rainfed_Sunflower
France,11.848600888412722,cf_mean,Rainfed_Sunflower
French Guiana,,cf_mean,Rainfed_Sunflower
French Polynesia,,cf_mean,Rainfed_Sunflower
French Southern and Antarctic Territories,,cf_mean,Rainfed_Sunflower
Gabon,,cf_mean,Rainfed_Sunflower
Gambia,,cf_mean,Rainfed_Sunflower
Gaza Strip,,cf_mean,Rainfed_Sunflower
Georgia,49.75094108663932,cf_mean,Rainfed_Sunflower
Germany,3.860748569341433,cf_mean,Rainfed_Sunflower
Ghana,,cf_mean,Rainfed_Sunflower
Gibraltar,,cf_mean,Rainfed_Sunflower
Glorioso Island,,cf_mean,Rainfed_Sunflower
Greece,29.13511473602969,cf_mean,Rainfed_Sunflower
Greenland,,cf_mean,Rainfed_Sunflower
Grenada,,cf_mean,Rainfed_Sunflower
Guadeloupe,,cf_mean,Rainfed_Sunflower
Guam,,cf_mean,Rainfed_Sunflower
Guatemala,,cf_mean,Rainfed_Sunflower
Guernsey,,cf_mean,Rainfed_Sunflower
Guinea,,cf_mean,Rainfed_Sunflower
Guinea-Bissau,,cf_mean,Rainfed_Sunflower
Guyana,,cf_mean,Rainfed_Sunflower
Haiti,,cf_mean,Rainfed_Sunflower
Hala'ib triangle,,cf_mean,Rainfed_Sunflower
Heard Island and McDonald Islands,,cf_mean,Rainfed_Sunflower
Holy See,,cf_mean,Rainfed_Sunflower
Honduras,,cf_mean,Rainfed_Sunflower
Hong Kong,,cf_mean,Rainfed_Sunflower
Howland Island,,cf_mean,Rainfed_Sunflower
Hungary,2.4472752515441853,cf_mean,Rainfed_Sunflower
Iceland,,cf_mean,Rainfed_Sunflower
Ilemi triangle,2.9125019505703555,cf_mean,Rainfed_Sunflower
India,39.476245948780345,cf_mean,Rainfed_Sunflower
Indonesia,,cf_mean,Rainfed_Sunflower
Iran  (Islamic Republic of),6.016841553975483,cf_mean,Rainfed_Sunflower
Iraq,9.328376800014736,cf_mean,Rainfed_Sunflower
Ireland,,cf_mean,Rainfed_Sunflower
Isle of Man,,cf_mean,Rainfed_Sunflower
Israel,9.70558428828465,cf_mean,Rainfed_Sunflower
Italy,37.02447364200211,cf_mean,Rainfed_Sunflower
Jamaica,,cf_mean,Rainfed_Sunflower
Jammu and Kashmir,95.28008803660057,cf_mean,Rainfed_Sunflower
Japan,,cf_mean,Rainfed_Sunflower
Jarvis Island,,cf_mean,Rainfed_Sunflower
Jersey,,cf_mean,Rainfed_Sunflower
Johnston Atoll,,cf_mean,Rainfed_Sunflower
Jordan,10.66881256095291,cf_mean,Rainfed_Sunflower
Juan de Nova Island,,cf_mean,Rainfed_Sunflower
Kazakhstan,1.3049502531390909,cf_mean,Rainfed_Sunflower
Kenya,14.495047990608409,cf_mean,Rainfed_Sunflower
Kingman Reef,,cf_mean,Rainfed_Sunflower
Kiribati,,cf_mean,Rainfed_Sunflower
Kuril islands,,cf_mean,Rainfed_Sunflower
Kuwait,,cf_mean,Rainfed_Sunflower
Kyrgyzstan,23.625067061986677,cf_mean,Rainfed_Sunflower
Lao People's Democratic Republic,211.75546576671834,cf_mean,Rainfed_Sunflower
Latvia,0.6550369313399695,cf_mean,Rainfed_Sunflower
Lebanon,8.078026389813191,cf_mean,Rainfed_Sunflower
Lesotho,57.71686436843176,cf_mean,Rainfed_Sunflower
Liberia,,cf_mean,Rainfed_Sunflower
Libya,,cf_mean,Rainfed_Sunflower
Liechtenstein,,cf_mean,Rainfed_Sunflower
Lithuania,0.8939761942701836,cf_mean,Rainfed_Sunflower
Luxembourg,1.5294982411508045,cf_mean,Rainfed_Sunflower
Ma'tan al-Sarra,,cf_mean,Rainfed_Sunflower
Macau,,cf_mean,Rainfed_Sunflower
Madagascar,,cf_mean,Rainfed_Sunflower
Madeira Islands,,cf_mean,Rainfed_Sunflower
Malawi,39.42782142346446,cf_mean,Rainfed_Sunflower
Malaysia,323.7235959391975,cf_mean,Rainfed_Sunflower
Maldives,,cf_mean,Rainfed_Sunflower
Mali,,cf_mean,Rainfed_Sunflower
Malta,,cf_mean,Rainfed_Sunflower
Marshall Islands,,cf_mean,Rainfed_Sunflower
Martinique,,cf_mean,Rainfed_Sunflower
Mauritania,,cf_mean,Rainfed_Sunflower
Mauritius,,cf_mean,Rainfed_Sunflower
Mayotte,,cf_mean,Rainfed_Sunflower
Mexico,6.532427149246956,cf_mean,Rainfed_Sunflower
Micronesia (Federated States of),,cf_mean,Rainfed_Sunflower
Midway Island,,cf_mean,Rainfed_Sunflower
"Moldova, Republic of",4.146082561588755,cf_mean,Rainfed_Sunflower
Monaco,,cf_mean,Rainfed_Sunflower
Mongolia,10.434925664684894,cf_mean,Rainfed_Sunflower
Montenegro,38.04568035117108,cf_mean,Rainfed_Sunflower
Montserrat,,cf_mean,Rainfed_Sunflower
Morocco,11.484366678236404,cf_mean,Rainfed_Sunflower
Mozambique,22.31521192104002,cf_mean,Rainfed_Sunflower
Myanmar,210.82884086000527,cf_mean,Rainfed_Sunflower
Namibia,4.154987135235297,cf_mean,Rainfed_Sunflower
Nauru,,cf_mean,Rainfed_Sunflower
Navassa Island,,cf_mean,Rainfed_Sunflower
Nepal,95.28586903696426,cf_mean,Rainfed_Sunflower
Netherlands,0.5959552192258442,cf_mean,Rainfed_Sunflower
Netherlands Antilles,,cf_mean,Rainfed_Sunflower
New Caledonia,,cf_mean,Rainfed_Sunflower
New Zealand,,cf_mean,Rainfed_Sunflower
Nicaragua,,cf_mean,Rainfed_Sunflower
Niger,,cf_mean,Rainfed_Sunflower
Nigeria,,cf_mean,Rainfed_Sunflower
Niue,,cf_mean,Rainfed_Sunflower
Norfolk Island,,cf_mean,Rainfed_Sunflower
Northern Mariana Islands,,cf_mean,Rainfed_Sunflower
Norway,,cf_mean,Rainfed_Sunflower
Oman,,cf_mean,Rainfed_Sunflower
Pakistan,29.41940710131154,cf_mean,Rainfed_Sunflower
Palau,,cf_mean,Rainfed_Sunflower
Palmyra Atoll,,cf_mean,Rainfed_Sunflower
Panama,,cf_mean,Rainfed_Sunflower
Papua New Guinea,,cf_mean,Rainfed_Sunflower
Paracel Islands,,cf_mean,Rainfed_Sunflower
Paraguay,11.285523916990977,cf_mean,Rainfed_Sunflower
Peru,114.53965968474793,cf_mean,Rainfed_Sunflower
Philippines,,cf_mean,Rainfed_Sunflower
Pitcairn,,cf_mean,Rainfed_Sunflower
Poland,3.158561492098606,cf_mean,Rainfed_Sunflower
Portugal,11.37018372451868,cf_mean,Rainfed_Sunflower
Puerto Rico,,cf_mean,Rainfed_Sunflower
Qatar,,cf_mean,Rainfed_Sunflower
Republic of Korea,,cf_mean,Rainfed_Sunflower
Romania,8.291046157352454,cf_mean,Rainfed_Sunflower
Russian Federation,5.3882197601324915,cf_mean,Rainfed_Sunflower
Rwanda,37.25733306638558,cf_mean,Rainfed_Sunflower
Réunion,,cf_mean,Rainfed_Sunflower
Saint Helena,,cf_mean,Rainfed_Sunflower
Saint Kitts and Nevis,,cf_mean,Rainfed_Sunflower
Saint Lucia,,cf_mean,Rainfed_Sunflower
Saint Pierre et Miquelon,,cf_mean,Rainfed_Sunflower
Saint Vincent and the Grenadines,,cf_mean,Rainfed_Sunflower
Samoa,,cf_mean,Rainfed_Sunflower
San Marino,,cf_mean,Rainfed_Sunflower
Sao Tome and Principe,,cf_mean,Rainfed_Sunflower
Saudi Arabia,,cf_mean,Rainfed_Sunflower
Scarborough Reef,,cf_mean,Rainfed_Sunflower
Senegal,,cf_mean,Rainfed_Sunflower
Senkaku Islands,,cf_mean,Rainfed_Sunflower
Serbia,15.530641465459004,cf_mean,Rainfed_Sunflower
Seychelles,,cf_mean,Rainfed_Sunflower
Sierra Leone,,cf_mean,Rainfed_Sunflower
Singapore,,cf_mean,Rainfed_Sunflower
Slovakia,11.541610395295942,cf_mean,Rainfed_Sunflower
Slovenia,36.315185871816404,cf_mean,Rainfed_Sunflower
Solomon Islands,,cf_mean,Rainfed_Sunflower
Somalia,2.065591129016551,cf_mean,Rainfed_Sunflower
South Africa,16.96443266916108,cf_mean,Rainfed_Sunflower
South Georgia and the South Sandwich Islands,,cf_mean,Rainfed_Sunflower
South Sudan,4.463438362149678,cf_mean,Rainfed_Sunflower
Spain,14.718872282394313,cf_mean,Rainfed_Sunflower
Spratly Islands,,cf_mean,Rainfed_Sunflower
Sri Lanka,,cf_mean,Rainfed_Sunflower
Sudan,,cf_mean,Rainfed_Sunflower
Suriname,,cf_mean,Rainfed_Sunflower
Svalbard and Jan Mayen Islands,,cf_mean,Rainfed_Sunflower
Swaziland,55.595791419116615,cf_mean,Rainfed_Sunflower
Sweden,,cf_mean,Rainfed_Sunflower
Switzerland,35.57796463757102,cf_mean,Rainfed_Sunflower
Syrian Arab Republic,7.783499088574277,cf_mean,Rainfed_Sunflower
Taiwan,,cf_mean,Rainfed_Sunflower
Tajikistan,38.1367260406766,cf_mean,Rainfed_Sunflower
Thailand,174.0570673720696,cf_mean,Rainfed_Sunflower
The former Yugoslav Republic of Macedonia,22.779184314336664,cf_mean,Rainfed_Sunflower
Timor-Leste,,cf_mean,Rainfed_Sunflower
Togo,,cf_mean,Rainfed_Sunflower
Tokelau,,cf_mean,Rainfed_Sunflower
Tonga,,cf_mean,Rainfed_Sunflower
Trinidad and Tobago,,cf_mean,Rainfed_Sunflower
Tromelin Island,,cf_mean,Rainfed_Sunflower
Tunisia,,cf_mean,Rainfed_Sunflower
Turkey,11.660404989763641,cf_mean,Rainfed_Sunflower
Turkmenistan,14.686102738928394,cf_mean,Rainfed_Sunflower
Turks and Caicos islands,,cf_mean,Rainfed_Sunflower
Tuvalu,,cf_mean,Rainfed_Sunflower
U.K. of Great Britain and Northern Ireland,,cf_mean,Rainfed_Sunflower
Uganda,21.945050983795664,cf_mean,Rainfed_Sunflower
Ukraine,1.742078298480752,cf_mean,Rainfed_Sunflower
United Arab Emirates,,cf_mean,Rainfed_Sunflower
United Republic of Tanzania,32.794520283784344,cf_mean,Rainfed_Sunflower
United States Virgin Islands,,cf_mean,Rainfed_Sunflower
United States of America,15.26541864820733,cf_mean,Rainfed_Sunflower
Uruguay,9.710233447885056,cf_mean,Rainfed_Sunflower
Uzbekistan,22.742486523799244,cf_mean,Rainfed_Sunflower
Vanuatu,,cf_mean,Rainfed_Sunflower
Venezuela,,cf_mean,Rainfed_Sunflower
Viet Nam,307.1659824502961,cf_mean,Rainfed_Sunflower
Wake Island,,cf_mean,Rainfed_Sunflower
Wallis and Futuna,,cf_mean,Rainfed_Sunflower
West Bank,,cf_mean,Rainfed_Sunflower
Western Sahara,,cf_mean,Rainfed_Sunflower
Yemen,,cf_mean,Rainfed_Sunflower
Zambia,13.525260365808045,cf_mean,Rainfed_Sunflower
Zimbabwe,20.728200667551235,cf_mean,Rainfed_Sunflower
Abyei,,cf_median,Rainfed_Sunflower
Afghanistan,7.298748318261887,cf_median,Rainfed_Sunflower
Aksai Chin,,cf_median,Rainfed_Sunflower
Albania,29.448925382206916,cf_median,Rainfed_Sunflower
Algeria,0.8132301922195339,cf_median,Rainfed_Sunflower
American Samoa,,cf_median,Rainfed_Sunflower
Andorra,78.5310203140806,cf_median,Rainfed_Sunflower
Angola,10.738070450627681,cf_median,Rainfed_Sunflower
Anguilla,,cf_median,Rainfed_Sunflower
Antarctica,,cf_median,Rainfed_Sunflower
Antigua and Barbuda,,cf_median,Rainfed_Sunflower
Argentina,4.432142183477212,cf_median,Rainfed_Sunflower
Armenia,13.428542889198278,cf_median,Rainfed_Sunflower
Aruba,,cf_median,Rainfed_Sunflower
Arunachal Pradesh,245.87469873883825,cf_median,Rainfed_Sunflower
Ashmore and Cartier Islands,,cf_median,Rainfed_Sunflower
Australia,1.9856276366794645,cf_median,Rainfed_Sunflower
Austria,30.342449836592092,cf_median,Rainfed_Sunflower
Azerbaijan,3.7938611856105067,cf_median,Rainfed_Sunflower
Azores Islands,,cf_median,Rainfed_Sunflower
Bahamas,,cf_median,Rainfed_Sunflower
Bahrain,,cf_median,Rainfed_Sunflower
Baker Island,,cf_median,Rainfed_Sunflower
Bangladesh,13.518850618626454,cf_median,Rainfed_Sunflower
Barbados,,cf_median,Rainfed_Sunflower
Bassas da India,,cf_median,Rainfed_Sunflower
Belarus,0.7335287457031809,cf_median,Rainfed_Sunflower
Belgium,2.8027443159035244,cf_median,Rainfed_Sunflower
Belize,,cf_median,Rainfed_Sunflower
Benin,,cf_median,Rainfed_Sunflower
Bermuda,,cf_median,Rainfed_Sunflower
Bhutan,34.050128252450655,cf_median,Rainfed_Sunflower
Bird Island,,cf_median,Rainfed_Sunflower
Bolivia,15.236161751806259,cf_median,Rainfed_Sunflower
Bosnia and Herzegovina,16.402884625663763,cf_median,Rainfed_Sunflower
Botswana,2.120685215629688,cf_median,Rainfed_Sunflower
Bouvet Island,,cf_median,Rainfed_Sunflower
Brazil,12.15022411790488,cf_median,Rainfed_Sunflower
British Indian Ocean Territory,,cf_median,Rainfed_Sunflower
British Virgin Islands,,cf_median,Rainfed_Sunflower
Brunei Darussalam,,cf_median,Rainfed_Sunflower
Bulgaria,7.383937196295065,cf_median,Rainfed_Sunflower
Burkina Faso,,cf_median,Rainfed_Sunflower
Burundi,23.300603729576306,cf_median,Rainfed_Sunflower
Cambodia,26.072968748446154,cf_median,Rainfed_Sunflower
Cameroon,,cf_median,Rainfed_Sunflower
Canada,1.9407398541114758,cf_median,Rainfed_Sunflower
Cape Verde,,cf_median,Rainfed_Sunflower
Cayman Islands,,cf_median,Rainfed_Sunflower
Central African Republic,,cf_median,Rainfed_Sunflower
Chad,,cf_median,Rainfed_Sunflower
Chile,34.8139914228072,cf_median,Rainfed_Sunflower
China,18.849100185394622,cf_median,Rainfed_Sunflower
China/India,,cf_median,Rainfed_Sunflower
Christmas Island,,cf_median,Rainfed_Sunflower
Clipperton Island,,cf_median,Rainfed_Sunflower
Cocos (Keeling) Islands,,cf_median,Rainfed_Sunflower
Colombia,,cf_median,Rainfed_Sunflower
Comoros,,cf_median,Rainfed_Sunflower
Congo,184.3083433382027,cf_median,Rainfed_Sunflower
Cook Islands,,cf_median,Rainfed_Sunflower
Costa Rica,,cf_median,Rainfed_Sunflower
Croatia,11.918382521860924,cf_median,Rainfed_Sunflower
Cuba,,cf_median,Rainfed_Sunflower
Cyprus,,cf_median,Rainfed_Sunflower
Czech Republic,2.8752000714229506,cf_median,Rainfed_Sunflower
Côte d'Ivoire,,cf_median,Rainfed_Sunflower
Dem People's Rep of Korea,21.47681000400775,cf_median,Rainfed_Sunflower
Democratic Republic of the Congo,9.832798887611357,cf_median,Rainfed_Sunflower
Denmark,0.6839576116637858,cf_median,Rainfed_Sunflower
Djibouti,,cf_median,Rainfed_Sunflower
Dominica,,cf_median,Rainfed_Sunflower
Dominican Republic,,cf_median,Rainfed_Sunflower
Ecuador,,cf_median,Rainfed_Sunflower
Egypt,,cf_median,Rainfed_Sunflower
El Salvador,,cf_median,Rainfed_Sunflower
Equatorial Guinea,,cf_median,Rainfed_Sunflower
Eritrea,,cf_median,Rainfed_Sunflower
Estonia,0.5942411852716434,cf_median,Rainfed_Sunflower
Ethiopia,10.79307966751625,cf_median,Rainfed_Sunflower
Europa Island,,cf_median,Rainfed_Sunflower
Falkland Islands (Malvinas),,cf_median,Rainfed_Sunflower
Faroe Islands,,cf_median,Rainfed_Sunflower
Fiji,,cf_median,Rainfed_Sunflower
Finland,1.430098918687184,cf_median,Rainfed_Sunflower
France,2.8664473012538965,cf_median,Rainfed_Sunflower
French Guiana,,cf_median,Rainfed_Sunflower
French Polynesia,,cf_median,Rainfed_Sunflower
French Southern and Antarctic Territories,,cf_median,Rainfed_Sunflower
Gabon,,cf_median,Rainfed_Sunflower
Gambia,,cf_median,Rainfed_Sunflower
Gaza Strip,,cf_median,Rainfed_Sunflower
Georgia,39.09362897353488,cf_median,Rainfed_Sunflower
Germany,1.8176626246256693,cf_median,Rainfed_Sunflower
Ghana,,cf_median,Rainfed_Sunflower
Gibraltar,,cf_median,Rainfed_Sunflower
Glorioso Island,,cf_median,Rainfed_Sunflower
Greece,20.331907082608513,cf_median,Rainfed_Sunflower
Greenland,,cf_median,Rainfed_Sunflower
Grenada,,cf_median,Rainfed_Sunflower
Guadeloupe,,cf_median,Rainfed_Sunflower
Guam,,cf_median,Rainfed_Sunflower
Guatemala,,cf_median,Rainfed_Sunflower
Guernsey,,cf_median,Rainfed_Sunflower
Guinea,,cf_median,Rainfed_Sunflower
Guinea-Bissau,,cf_median,Rainfed_Sunflower
Guyana,,cf_median,Rainfed_Sunflower
Haiti,,cf_median,Rainfed_Sunflower
Hala'ib triangle,,cf_median,Rainfed_Sunflower
Heard Island and McDonald Islands,,cf_median,Rainfed_Sunflower
Holy See,,cf_median,Rainfed_Sunflower
Honduras,,cf_median,Rainfed_Sunflower
Hong Kong,,cf_median,Rainfed_Sunflower
Howland Island,,cf_median,Rainfed_Sunflower
Hungary,1.3736107041149643,cf_median,Rainfed_Sunflower
Iceland,,cf_median,Rainfed_Sunflower
Ilemi triangle,2.403340307285597,cf_median,Rainfed_Sunflower
India,9.937855233848946,cf_median,Rainfed_Sunflower
Indonesia,,cf_median,Rainfed_Sunflower
Iran  (Islamic Republic of),2.1399295429145537,cf_median,Rainfed_Sunflower
Iraq,2.5641659864515596,cf_median,Rainfed_Sunflower
Ireland,,cf_median,Rainfed_Sunflower
Isle of Man,,cf_median,Rainfed_Sunflower
Israel,14.591050175761744,cf_median,Rainfed_Sunflower
Italy,26.906745813095068,cf_median,Rainfed_Sunflower
Jamaica,,cf_median,Rainfed_Sunflower
Jammu and Kashmir,68.91609419535892,cf_median,Rainfed_Sunflower
Japan,,cf_median,Rainfed_Sunflower
Jarvis Island,,cf_median,Rainfed_Sunflower
Jersey,,cf_median,Rainfed_Sunflower
Johnston Atoll,,cf_median,Rainfed_Sunflower
Jordan,10.66881256095291,cf_median,Rainfed_Sunflower
Juan de Nova Island,,cf_median,Rainfed_Sunflower
Kazakhstan,0.4638532232993677,cf_median,Rainfed_Sunflower
Kenya,5.40948259825074,cf_median,Rainfed_Sunflower
Kingman Reef,,cf_median,Rainfed_Sunflower
Kiribati,,cf_median,Rainfed_Sunflower
Kuril islands,,cf_median,Rainfed_Sunflower
Kuwait,,cf_median,Rainfed_Sunflower
Kyrgyzstan,16.452190064141305,cf_median,Rainfed_Sunflower
Lao People's Democratic Republic,159.39789108450705,cf_median,Rainfed_Sunflower
Latvia,0.5515979918601279,cf_median,Rainfed_Sunflower
Lebanon,4.013923396915479,cf_median,Rainfed_Sunflower
Lesotho,53.4837933644521,cf_median,Rainfed_Sunflower
Liberia,,cf_median,Rainfed_Sunflower
Libya,,cf_median,Rainfed_Sunflower
Liechtenstein,,cf_median,Rainfed_Sunflower
Lithuania,0.7132615490762261,cf_median,Rainfed_Sunflower
Luxembourg,1.9279817751937445,cf_median,Rainfed_Sunflower
Ma'tan al-Sarra,,cf_median,Rainfed_Sunflower
Macau,,cf_median,Rainfed_Sunflower
Madagascar,,cf_median,Rainfed_Sunflower
Madeira Islands,,cf_median,Rainfed_Sunflower
Malawi,16.41788641975226,cf_median,Rainfed_Sunflower
Malaysia,302.53915318569403,cf_median,Rainfed_Sunflower
Maldives,,cf_median,Rainfed_Sunflower
Mali,,cf_median,Rainfed_Sunflower
Malta,,cf_median,Rainfed_Sunflower
Marshall Islands,,cf_median,Rainfed_Sunflower
Martinique,,cf_median,Rainfed_Sunflower
Mauritania,,cf_median,Rainfed_Sunflower
Mauritius,,cf_median,Rainfed_Sunflower
Mayotte,,cf_median,Rainfed_Sunflower
Mexico,3.8140936393748546,cf_median,Rainfed_Sunflower
Micronesia (Federated States of),,cf_median,Rainfed_Sunflower
Midway Island,,cf_median,Rainfed_Sunflower
"Moldova, Republic of",4.137703667527916,cf_median,Rainfed_Sunflower
Monaco,,cf_median,Rainfed_Sunflower
Mongolia,4.186551790411999,cf_median,Rainfed_Sunflower
Montenegro,29.30228869132092,cf_median,Rainfed_Sunflower
Montserrat,,cf_median,Rainfed_Sunflower
Morocco,4.368066421092905,cf_median,Rainfed_Sunflower
Mozambique,11.1793622795302,cf_median,Rainfed_Sunflower
Myanmar,166.6271880756416,cf_median,Rainfed_Sunflower
Namibia,2.840531413851401,cf_median,Rainfed_Sunflower
Nauru,,cf_median,Rainfed_Sunflower
Navassa Island,,cf_median,Rainfed_Sunflower
Nepal,12.852049767814496,cf_median,Rainfed_Sunflower
Netherlands,0.460876265571374,cf_median,Rainfed_Sunflower
Netherlands Antilles,,cf_median,Rainfed_Sunflower
New Caledonia,,cf_median,Rainfed_Sunflower
New Zealand,,cf_median,Rainfed_Sunflower
Nicaragua,,cf_median,Rainfed_Sunflower
Niger,,cf_median,Rainfed_Sunflower
Nigeria,,cf_median,Rainfed_Sunflower
Niue,,cf_median,Rainfed_Sunflower
Norfolk Island,,cf_median,Rainfed_Sunflower
Northern Mariana Islands,,cf_median,Rainfed_Sunflower
Norway,,cf_median,Rainfed_Sunflower
Oman,,cf_median,Rainfed_Sunflower
Pakistan,6.809999731889689,cf_median,Rainfed_Sunflower
Palau,,cf_median,Rainfed_Sunflower
Palmyra Atoll,,cf_median,Rainfed_Sunflower
Panama,,cf_median,Rainfed_Sunflower
Papua New Guinea,,cf_median,Rainfed_Sunflower
Paracel Islands,,cf_median,Rainfed_Sunflower
Paraguay,6.356306007339367,cf_median,Rainfed_Sunflower
Peru,31.674183528645198,cf_median,Rainfed_Sunflower
Philippines,,cf_median,Rainfed_Sunflower
Pitcairn,,cf_median,Rainfed_Sunflower
Poland,1.263956552261105,cf_median,Rainfed_Sunflower
Portugal,6.290117238752613,cf_median,Rainfed_Sunflower
Puerto Rico,,cf_median,Rainfed_Sunflower
Qatar,,cf_median,Rainfed_Sunflower
Republic of Korea,,cf_median,Rainfed_Sunflower
Romania,5.339236154843414,cf_median,Rainfed_Sunflower
Russian Federation,1.183985701705652,cf_median,Rainfed_Sunflower
Rwanda,31.63290992835756,cf_median,Rainfed_Sunflower
Réunion,,cf_median,Rainfed_Sunflower
Saint Helena,,cf_median,Rainfed_Sunflower
Saint Kitts and Nevis,,cf_median,Rainfed_Sunflower
Saint Lucia,,cf_median,Rainfed_Sunflower
Saint Pierre et Miquelon,,cf_median,Rainfed_Sunflower
Saint Vincent and the Grenadines,,cf_median,Rainfed_Sunflower
Samoa,,cf_median,Rainfed_Sunflower
San Marino,,cf_median,Rainfed_Sunflower
Sao Tome and Principe,,cf_median,Rainfed_Sunflower
Saudi Arabia,,cf_median,Rainfed_Sunflower
Scarborough Reef,,cf_median,Rainfed_Sunflower
Senegal,,cf_median,Rainfed_Sunflower
Senkaku Islands,,cf_median,Rainfed_Sunflower
